2026-02-09 20:54:49 | INFO     |   Created ssb-sim-lan-1 (10.10.1.0/24)
2026-02-09 20:54:49 | DEBUG    |     Network ID: 97ad0971d98e019ca673d5ca00979dc8a15509bae5aa0d63879390cc2ef3d3f7
2026-02-09 20:54:49 | DEBUG    | Creating network: ssb-sim-lan-2 (10.10.2.0/24)
2026-02-09 20:54:49 | INFO     |   Created ssb-sim-lan-2 (10.10.2.0/24)
2026-02-09 20:54:49 | DEBUG    |     Network ID: d74b0854a9e08ac98eed9920bbe392dd80178fc2255f59c2a7454b4dbc617df8
2026-02-09 20:54:49 | INFO     | Created 2 networks (0.11s)
2026-02-09 20:54:49 | DEBUG    | --------------------------------------------------------------------------------
2026-02-09 20:54:49 | INFO     | Creating 10 SSB nodes...
2026-02-09 20:54:49 | INFO     |   Creating ssb-sim-node-1...
2026-02-09 20:54:49 | DEBUG    |     Port mapping: 8000 -> 8008
2026-02-09 20:54:49 | DEBUG    |     Network: ssb-sim-lan-1
2026-02-09 20:54:49 | DEBUG    |     Data directory: data\node-1
2026-02-09 20:54:50 | INFO     |     Created in 0.45s
2026-02-09 20:54:50 | DEBUG    |     Container ID: ba74bbf09e065e34df1e3a100f25b1750b8a9f22705da1a5607575012ac9b3c0
2026-02-09 20:54:50 | INFO     |   Creating ssb-sim-node-2...
2026-02-09 20:54:50 | DEBUG    |     Port mapping: 8001 -> 8008
2026-02-09 20:54:50 | DEBUG    |     Network: ssb-sim-lan-2
2026-02-09 20:54:50 | DEBUG    |     Data directory: data\node-2
2026-02-09 20:54:50 | INFO     |     Created in 0.48s
2026-02-09 20:54:50 | DEBUG    |     Container ID: 6bad3cf37abc21a510df1f7165afbc254bcefc0c56ce5c9249078f19c092fd84
2026-02-09 20:54:50 | INFO     |   Creating ssb-sim-node-3...
2026-02-09 20:54:50 | DEBUG    |     Port mapping: 8002 -> 8008
2026-02-09 20:54:50 | DEBUG    |     Network: ssb-sim-lan-1
2026-02-09 20:54:50 | DEBUG    |     Data directory: data\node-3
2026-02-09 20:54:51 | INFO     |     Created in 0.62s
2026-02-09 20:54:51 | DEBUG    |     Container ID: b9b39b00064e80de2f7d05bd8b7a218357074194247b654b176629a16bb6e41d
2026-02-09 20:54:51 | INFO     |   Creating ssb-sim-node-4...
2026-02-09 20:54:51 | DEBUG    |     Port mapping: 8003 -> 8008
2026-02-09 20:54:51 | DEBUG    |     Network: ssb-sim-lan-2
2026-02-09 20:54:51 | DEBUG    |     Data directory: data\node-4
2026-02-09 20:54:52 | INFO     |     Created in 0.85s
2026-02-09 20:54:52 | DEBUG    |     Container ID: 065dbce79ade044c4a08c3e56a62c48bde6aeaec7d53c19ea09b6fa781053a87
2026-02-09 20:54:52 | INFO     |   Creating ssb-sim-node-5...
2026-02-09 20:54:52 | DEBUG    |     Port mapping: 8004 -> 8008
2026-02-09 20:54:52 | DEBUG    |     Network: ssb-sim-lan-1
2026-02-09 20:54:52 | DEBUG    |     Data directory: data\node-5
2026-02-09 20:54:53 | INFO     |     Created in 1.00s
2026-02-09 20:54:53 | DEBUG    |     Container ID: 1e84dc594c8db755da47f974018dbccdfc9dc116beaa71d52304f1348cf62427
2026-02-09 20:54:53 | INFO     |   Creating ssb-sim-node-6...
2026-02-09 20:54:53 | DEBUG    |     Port mapping: 8005 -> 8008
2026-02-09 20:54:53 | DEBUG    |     Network: ssb-sim-lan-2
2026-02-09 20:54:53 | DEBUG    |     Data directory: data\node-6
2026-02-09 20:54:54 | INFO     |     Created in 1.02s
2026-02-09 20:54:54 | DEBUG    |     Container ID: 7168774895c77a4ca87684bbcd400d0cb1697600a495d3a5df93aefbdfabea36
2026-02-09 20:54:54 | INFO     |   Creating ssb-sim-node-7...
2026-02-09 20:54:54 | DEBUG    |     Port mapping: 8006 -> 8008
2026-02-09 20:54:54 | DEBUG    |     Network: ssb-sim-lan-1
2026-02-09 20:54:54 | DEBUG    |     Data directory: data\node-7
2026-02-09 20:54:55 | INFO     |     Created in 0.86s
2026-02-09 20:54:55 | DEBUG    |     Container ID: 4ded2d5aa7cb126a86b0617ff50aad1a11cc5f297a94e37f64e94ea7a6030478
2026-02-09 20:54:55 | INFO     |   Creating ssb-sim-node-8...
2026-02-09 20:54:55 | DEBUG    |     Port mapping: 8007 -> 8008
2026-02-09 20:54:55 | DEBUG    |     Network: ssb-sim-lan-2
2026-02-09 20:54:55 | DEBUG    |     Data directory: data\node-8
2026-02-09 20:54:56 | INFO     |     Created in 1.69s
2026-02-09 20:54:56 | DEBUG    |     Container ID: 0eeec4c9d66b9f4cc5b72b0b07c3da30666f9b882c590afac52258a695fc0288
2026-02-09 20:54:56 | INFO     |   Creating ssb-sim-node-9...
2026-02-09 20:54:56 | DEBUG    |     Port mapping: 8008 -> 8008
2026-02-09 20:54:56 | DEBUG    |     Network: ssb-sim-lan-1
2026-02-09 20:54:56 | DEBUG    |     Data directory: data\node-9
2026-02-09 20:54:58 | INFO     |     Created in 1.56s
2026-02-09 20:54:58 | DEBUG    |     Container ID: b21d1cb696b42f477f767ef2084fbc2e0c3f3cfa87eea6b6138e5671b34eab44
2026-02-09 20:54:58 | INFO     |   Creating ssb-sim-node-10...
2026-02-09 20:54:58 | DEBUG    |     Port mapping: 8009 -> 8008
2026-02-09 20:54:58 | DEBUG    |     Network: ssb-sim-lan-2
2026-02-09 20:54:58 | DEBUG    |     Data directory: data\node-10
2026-02-09 20:54:59 | INFO     |     Created in 1.02s
2026-02-09 20:54:59 | DEBUG    |     Container ID: 66f6bd869e92f40f039bdb411ed8292c8f06d0beaca89ba646570e8746634baa
2026-02-09 20:54:59 | INFO     | Created 10 nodes (9.56s)
2026-02-09 20:54:59 | DEBUG    | --------------------------------------------------------------------------------
2026-02-09 20:54:59 | INFO     | Waiting for nodes to be ready (timeout: 60s)...
2026-02-09 20:54:59 | DEBUG    | Checking if ssb-sim-node-1 is ready...
2026-02-09 20:55:00 | INFO     |     ssb-sim-node-1 is ready (1/10)
2026-02-09 20:55:00 | DEBUG    |     Response: {
  "id": "@5v9CenF0N+MWs2hxKvYh4D/65kBaRKi+t+KRVHcAOdM=.ed25519"
}...
2026-02-09 20:55:00 | DEBUG    | Checking if ssb-sim-node-2 is ready...
2026-02-09 20:55:01 | INFO     |     ssb-sim-node-2 is ready (2/10)
2026-02-09 20:55:01 | DEBUG    |     Response: {
  "id": "@NsuRwart/ml4txegrJHbBWiCV8C2TzCLmK3r7gsQfFQ=.ed25519"
}...
2026-02-09 20:55:01 | DEBUG    | Checking if ssb-sim-node-3 is ready...
2026-02-09 20:55:02 | INFO     |     ssb-sim-node-3 is ready (3/10)
2026-02-09 20:55:02 | DEBUG    |     Response: {
  "id": "@Y8kJc1gFC2QNPV8Qo4h9D5BQ121qCCrWlTdz/0KTJgY=.ed25519"
}...
2026-02-09 20:55:02 | DEBUG    | Checking if ssb-sim-node-4 is ready...
2026-02-09 20:55:03 | INFO     |     ssb-sim-node-4 is ready (4/10)
